duplicate_group,n,n_classes,n_splits,classes,splits
4933,1,1,1,Pneumonia,train_source
4934,1,1,1,Pneumonia,train_source
4935,1,1,1,Pneumonia,train_source
4936,1,1,1,Pneumonia,train_source
4937,1,1,1,Pneumonia,train_source
4938,1,1,1,Pneumonia,train_source
4939,1,1,1,Pneumonia,train_source
4940,1,1,1,Pneumonia,train_source
4941,1,1,1,Pneumonia,train_source
4942,1,1,1,Pneumonia,train_source
4943,1,1,1,Pneumonia,train_source
4944,1,1,1,Pneumonia,train_source
4945,1,1,1,Pneumonia,train_source
4946,1,1,1,Pneumonia,train_source
4947,1,1,1,Pneumonia,train_source
4948,1,1,1,Pneumonia,train_source
4949,1,1,1,Pneumonia,train_source
4950,1,1,1,Pneumonia,train_source
4951,1,1,1,Pneumonia,train_source
4952,1,1,1,Pneumonia,train_source
4953,1,1,1,Pneumonia,train_source
4954,1,1,1,Pneumonia,train_source
4955,1,1,1,Pneumonia,train_source
4956,1,1,1,Pneumonia,train_source
4957,1,1,1,Pneumonia,train_source
4958,1,1,1,Pneumonia,train_source
4959,1,1,1,Pneumonia,train_source
4960,1,1,1,Pneumonia,train_source
4961,1,1,1,Pneumonia,train_source
4962,1,1,1,Pneumonia,train_source
4963,1,1,1,Pneumonia,train_source
4964,1,1,1,Pneumonia,train_source
4965,1,1,1,Pneumonia,train_source
4966,1,1,1,Pneumonia,train_source
4967,1,1,1,Pneumonia,train_source
4968,1,1,1,Pneumonia,train_source
4969,1,1,1,Pneumonia,train_source
4970,1,1,1,Pneumonia,train_source
4971,1,1,1,Pneumonia,train_source
4972,1,1,1,Pneumonia,train_source
4973,1,1,1,Pneumonia,train_source
4974,1,1,1,Pneumonia,train_source
4975,1,1,1,Pneumonia,train_source
4976,1,1,1,Pneumonia,train_source
4977,1,1,1,Pneumonia,train_source
4978,1,1,1,Pneumonia,train_source
4979,1,1,1,Pneumonia,train_source
4980,1,1,1,Pneumonia,train_source
4981,1,1,1,Pneumonia,train_source
4982,1,1,1,Pneumonia,train_source
4983,1,1,1,Pneumonia,train_source
4984,1,1,1,Pneumonia,train_source
4985,1,1,1,Pneumonia,train_source
4986,1,1,1,Pneumonia,train_source
4987,1,1,1,Pneumonia,train_source
4988,1,1,1,Pneumonia,train_source
4989,1,1,1,Pneumonia,train_source
4990,1,1,1,Pneumonia,train_source
4991,1,1,1,Pneumonia,train_source
4992,1,1,1,Pneumonia,train_source
4993,1,1,1,Pneumonia,train_source
4994,1,1,1,Pneumonia,train_source
4995,1,1,1,Pneumonia,train_source
4996,1,1,1,Pneumonia,train_source
4997,1,1,1,Pneumonia,train_source
4998,1,1,1,Pneumonia,train_source
4999,1,1,1,Pneumonia,train_source
5000,1,1,1,Pneumonia,train_source
5001,1,1,1,Pneumonia,train_source
5002,1,1,1,Pneumonia,train_source
5003,1,1,1,Pneumonia,train_source
5004,1,1,1,Pneumonia,train_source
5005,1,1,1,Pneumonia,train_source
5006,1,1,1,Pneumonia,train_source
5007,1,1,1,Pneumonia,train_source
5008,1,1,1,Pneumonia,train_source
5009,1,1,1,Pneumonia,train_source
5010,1,1,1,Pneumonia,train_source
5011,1,1,1,Pneumonia,train_source
5012,1,1,1,Pneumonia,train_source
5013,1,1,1,Pneumonia,train_source
5014,1,1,1,Pneumonia,train_source
5015,1,1,1,Pneumonia,train_source
5016,1,1,1,Pneumonia,train_source
5017,1,1,1,Pneumonia,train_source
5018,1,1,1,Pneumonia,train_source
5019,1,1,1,Pneumonia,train_source
5020,1,1,1,Pneumonia,train_source
5021,1,1,1,Pneumonia,train_source
5022,1,1,1,Pneumonia,train_source
5023,1,1,1,Pneumonia,train_source
5024,1,1,1,Normal,test_source
5025,1,1,1,Normal,test_source
5026,1,1,1,Normal,test_source
5027,1,1,1,Normal,test_source
5028,1,1,1,Normal,test_source
5029,2,2,2,Normal|Pneumonia,test_source|train_source
5030,1,1,1,Normal,test_source
5031,1,1,1,Normal,test_source
5032,1,1,1,Normal,test_source
5033,1,1,1,Normal,test_source
5034,1,1,1,Normal,test_source
5035,1,1,1,Normal,test_source
5036,1,1,1,Normal,test_source
5037,1,1,1,Normal,test_source
5038,1,1,1,Normal,test_source
5039,1,1,1,Normal,test_source
5040,1,1,1,Normal,test_source
5041,1,1,1,Normal,test_source
5042,1,1,1,Normal,test_source
5043,1,1,1,Normal,test_source
5044,1,1,1,Normal,test_source
5045,1,1,1,Normal,test_source
5046,1,1,1,Normal,test_source
5047,1,1,1,Normal,test_source
5048,1,1,1,Normal,test_source
5049,1,1,1,Normal,test_source
5050,1,1,1,Normal,test_source
5051,1,1,1,Normal,test_source
5052,1,1,1,Normal,test_source
5053,1,1,1,Normal,test_source
5054,1,1,1,Normal,test_source
5055,1,1,1,Normal,test_source
5056,1,1,1,Normal,test_source
5057,1,1,1,Normal,test_source
5058,1,1,1,Normal,test_source
5059,1,1,1,Normal,test_source
5060,1,1,1,Normal,test_source
5061,1,1,1,Normal,test_source
5062,1,1,1,Normal,test_source
5063,1,1,1,Normal,test_source
5064,1,1,1,Normal,test_source
5065,1,1,1,Normal,test_source
5066,1,1,1,Normal,test_source
5067,1,1,1,Normal,test_source
5068,1,1,1,Normal,test_source
5069,1,1,1,Normal,test_source
5070,1,1,1,Normal,test_source
5071,1,1,1,Normal,test_source
5072,1,1,1,Normal,test_source
5073,1,1,1,Normal,test_source
5074,1,1,1,Normal,test_source
5075,1,1,1,Normal,test_source
5076,1,1,1,Normal,test_source
5077,1,1,1,Normal,test_source
5078,1,1,1,Normal,test_source
5079,1,1,1,Normal,test_source
5080,1,1,1,Normal,test_source
5081,1,1,1,Normal,test_source
5082,1,1,1,Normal,test_source
5083,1,1,1,Normal,test_source
5084,1,1,1,Normal,test_source
5085,1,1,1,Normal,test_source
5086,1,1,1,Normal,test_source
5087,1,1,1,Normal,test_source
5088,1,1,1,Normal,test_source
5089,1,1,1,Normal,test_source
5090,1,1,1,Normal,test_source
5091,1,1,1,Normal,test_source
5092,1,1,1,Normal,test_source
5093,1,1,1,Normal,test_source
5094,1,1,1,Normal,test_source
5095,1,1,1,Normal,test_source
5096,1,1,1,Normal,test_source
5097,1,1,1,Normal,test_source
5098,1,1,1,Normal,test_source
5099,1,1,1,Normal,test_source
5100,1,1,1,Normal,test_source
5101,1,1,1,Normal,test_source
5102,1,1,1,Normal,test_source
5103,1,1,1,Normal,test_source
5104,1,1,1,Normal,test_source
5105,1,1,1,Normal,test_source
5106,1,1,1,Normal,test_source
5107,1,1,1,Normal,test_source
5108,1,1,1,Normal,test_source
5109,1,1,1,Normal,test_source
5110,1,1,1,Normal,test_source
5111,1,1,1,Normal,test_source
5112,1,1,1,Normal,test_source
5113,1,1,1,Normal,test_source
5114,1,1,1,Normal,test_source
5115,1,1,1,Normal,test_source
5116,1,1,1,Normal,test_source
5117,1,1,1,Normal,test_source
5118,1,1,1,Normal,test_source
5119,1,1,1,Normal,test_source
5120,1,1,1,Normal,test_source
5121,1,1,1,Normal,test_source
5122,1,1,1,Normal,test_source
5123,1,1,1,Normal,test_source
5124,1,1,1,Normal,test_source
5125,1,1,1,Normal,test_source
5126,1,1,1,Normal,test_source
5127,1,1,1,Normal,test_source
5128,1,1,1,Normal,test_source
5129,1,1,1,Normal,test_source
5130,1,1,1,Normal,test_source
5131,1,1,1,Normal,test_source
5132,1,1,1,Normal,test_source
5133,1,1,1,Normal,test_source
5134,1,1,1,Normal,test_source
5135,1,1,1,Normal,test_source
5136,1,1,1,Normal,test_source
5137,1,1,1,Normal,test_source
5138,1,1,1,Normal,test_source
5139,2,2,2,Normal|Pneumonia,test_source|train_source
5140,1,1,1,Normal,test_source
5141,1,1,1,Normal,test_source
5142,1,1,1,Normal,test_source
5143,1,1,1,Normal,test_source
5144,1,1,1,Normal,test_source
5145,1,1,1,Normal,test_source
5146,1,1,1,Normal,test_source
5147,1,1,1,Normal,test_source
5148,1,1,1,Normal,test_source
5149,1,1,1,Normal,test_source
5150,1,1,1,Normal,test_source
5151,1,1,1,Normal,test_source
5152,1,1,1,Normal,test_source
5153,1,1,1,Normal,test_source
5154,1,1,1,Normal,test_source
5155,1,1,1,Normal,test_source
5156,1,1,1,Normal,test_source
5157,1,1,1,Normal,test_source
5158,1,1,1,Normal,test_source
5159,1,1,1,Normal,test_source
5160,1,1,1,Normal,test_source
5161,1,1,1,Normal,test_source
5162,1,1,1,Normal,test_source
5163,1,1,1,Normal,test_source
5164,1,1,1,Normal,test_source
5165,1,1,1,Normal,test_source
5166,1,1,1,Normal,test_source
5167,1,1,1,Normal,test_source
5168,1,1,1,Normal,test_source
5169,1,1,1,Normal,test_source
5170,1,1,1,Normal,test_source
5171,1,1,1,Normal,test_source
5172,1,1,1,Normal,test_source
5173,1,1,1,Normal,test_source
5174,1,1,1,Normal,test_source
5175,1,1,1,Normal,test_source
5176,1,1,1,Normal,test_source
5177,1,1,1,Normal,test_source
5178,1,1,1,Normal,test_source
5179,1,1,1,Normal,test_source
5180,1,1,1,Normal,test_source
5181,1,1,1,Normal,test_source
5182,1,1,1,Normal,test_source
5183,1,1,1,Normal,test_source
5184,1,1,1,Normal,test_source
5185,1,1,1,Normal,test_source
5186,1,1,1,Normal,test_source
5187,1,1,1,Normal,test_source
5188,1,1,1,Normal,test_source
5189,1,1,1,Normal,test_source
5190,1,1,1,Normal,test_source
5191,1,1,1,Normal,test_source
5192,1,1,1,Normal,test_source
5193,1,1,1,Normal,test_source
5194,1,1,1,Normal,test_source
5195,1,1,1,Normal,test_source
5196,1,1,1,Normal,test_source
5197,1,1,1,Normal,test_source
5198,1,1,1,Normal,test_source
5199,1,1,1,Normal,test_source
5200,1,1,1,Normal,test_source
5201,1,1,1,Normal,test_source
5202,1,1,1,Normal,test_source
5203,1,1,1,Normal,test_source
5204,1,1,1,Normal,test_source
5205,1,1,1,Normal,test_source
5206,1,1,1,Normal,test_source
5207,1,1,1,Normal,test_source
5208,1,1,1,Normal,test_source
5209,1,1,1,Normal,test_source
5210,1,1,1,Normal,test_source
5211,1,1,1,Normal,test_source
5212,1,1,1,Normal,test_source
5213,1,1,1,Normal,test_source
5214,1,1,1,Normal,test_source
5215,1,1,1,Normal,test_source
5216,1,1,1,Normal,test_source
5217,1,1,1,Normal,test_source
5218,1,1,1,Normal,test_source
5219,1,1,1,Normal,test_source
5220,1,1,1,Normal,test_source
5221,1,1,1,Normal,test_source
5222,1,1,1,Normal,test_source
5223,1,1,1,Normal,test_source
5224,1,1,1,Normal,test_source
5225,1,1,1,Normal,test_source
5226,1,1,1,Normal,test_source
5227,1,1,1,Normal,test_source
5228,1,1,1,Normal,test_source
5229,1,1,1,Normal,test_source
5230,1,1,1,Normal,test_source
5231,1,1,1,Normal,test_source
5232,1,1,1,Normal,test_source
5233,1,1,1,Normal,test_source
5234,1,1,1,Normal,test_source
5235,1,1,1,Normal,test_source
5236,1,1,1,Normal,test_source
5237,1,1,1,Normal,test_source
5238,1,1,1,Normal,test_source
5239,1,1,1,Normal,test_source
5240,1,1,1,Normal,test_source
5241,1,1,1,Normal,test_source
5242,1,1,1,Normal,test_source
5243,1,1,1,Normal,test_source
5244,1,1,1,Normal,test_source
5245,1,1,1,Normal,test_source
5246,1,1,1,Pneumonia,test_source
5247,1,1,1,Pneumonia,test_source
5248,1,1,1,Pneumonia,test_source
5249,1,1,1,Pneumonia,test_source
5250,1,1,1,Pneumonia,test_source
5251,1,1,1,Pneumonia,test_source
5252,1,1,1,Pneumonia,test_source
5253,1,1,1,Pneumonia,test_source
5254,1,1,1,Pneumonia,test_source
5255,1,1,1,Pneumonia,test_source
5256,1,1,1,Pneumonia,test_source
5257,1,1,1,Pneumonia,test_source
5258,1,1,1,Pneumonia,test_source
5259,1,1,1,Pneumonia,test_source
5260,1,1,1,Pneumonia,test_source
5261,1,1,1,Pneumonia,test_source
5262,1,1,1,Pneumonia,test_source
5263,1,1,1,Pneumonia,test_source
5264,1,1,1,Pneumonia,test_source
5265,1,1,1,Pneumonia,test_source
5266,1,1,1,Pneumonia,test_source
5267,1,1,1,Pneumonia,test_source
5268,1,1,1,Pneumonia,test_source
5269,1,1,1,Pneumonia,test_source
5270,1,1,1,Pneumonia,test_source
5271,1,1,1,Pneumonia,test_source
5272,1,1,1,Pneumonia,test_source
5273,1,1,1,Pneumonia,test_source
5274,1,1,1,Pneumonia,test_source
5275,1,1,1,Pneumonia,test_source
5276,1,1,1,Pneumonia,test_source
5277,1,1,1,Pneumonia,test_source
5278,1,1,1,Pneumonia,test_source
5279,1,1,1,Pneumonia,test_source
5280,1,1,1,Pneumonia,test_source
5281,1,1,1,Pneumonia,test_source
5282,1,1,1,Pneumonia,test_source
5283,1,1,1,Pneumonia,test_source
5284,1,1,1,Pneumonia,test_source
5285,1,1,1,Pneumonia,test_source
5286,1,1,1,Pneumonia,test_source
5287,1,1,1,Pneumonia,test_source
5288,2,2,1,Normal|Pneumonia,test_source
5289,1,1,1,Pneumonia,test_source
5290,1,1,1,Pneumonia,test_source
5291,1,1,1,Pneumonia,test_source
5292,1,1,1,Pneumonia,test_source
5293,1,1,1,Pneumonia,test_source
5294,1,1,1,Pneumonia,test_source
5295,1,1,1,Pneumonia,test_source
5296,1,1,1,Pneumonia,test_source
5297,1,1,1,Pneumonia,test_source
5298,1,1,1,Pneumonia,test_source
5299,1,1,1,Pneumonia,test_source
5300,1,1,1,Pneumonia,test_source
5301,1,1,1,Pneumonia,test_source
5302,1,1,1,Pneumonia,test_source
5303,1,1,1,Pneumonia,test_source
5304,1,1,1,Pneumonia,test_source
5305,1,1,1,Pneumonia,test_source
5306,1,1,1,Pneumonia,test_source
5307,1,1,1,Pneumonia,test_source
5308,1,1,1,Pneumonia,test_source
5309,1,1,1,Pneumonia,test_source
5310,1,1,1,Pneumonia,test_source
5311,1,1,1,Pneumonia,test_source
5312,1,1,1,Pneumonia,test_source
5313,1,1,1,Pneumonia,test_source
5314,1,1,1,Pneumonia,test_source
5315,1,1,1,Pneumonia,test_source
5316,1,1,1,Pneumonia,test_source
5317,1,1,1,Pneumonia,test_source
5318,2,1,1,Pneumonia,test_source
5319,1,1,1,Pneumonia,test_source
5320,1,1,1,Pneumonia,test_source
5321,1,1,1,Pneumonia,test_source
5322,1,1,1,Pneumonia,test_source
5323,1,1,1,Pneumonia,test_source
5324,1,1,1,Pneumonia,test_source
5325,1,1,1,Pneumonia,test_source
5326,1,1,1,Pneumonia,test_source
5327,1,1,1,Pneumonia,test_source
5328,1,1,1,Pneumonia,test_source
5329,1,1,1,Pneumonia,test_source
5330,1,1,1,Pneumonia,test_source
5331,1,1,1,Pneumonia,test_source
5332,1,1,1,Pneumonia,test_source
5333,1,1,1,Pneumonia,test_source
5334,1,1,1,Pneumonia,test_source
5335,1,1,1,Pneumonia,test_source
5336,1,1,1,Pneumonia,test_source
5337,1,1,1,Pneumonia,test_source
5338,1,1,1,Pneumonia,test_source
5339,1,1,1,Pneumonia,test_source
5340,1,1,1,Pneumonia,test_source
5341,1,1,1,Pneumonia,test_source
5342,1,1,1,Pneumonia,test_source
5343,1,1,1,Pneumonia,test_source
5344,1,1,1,Pneumonia,test_source
5345,1,1,1,Pneumonia,test_source
5346,1,1,1,Pneumonia,test_source
5347,1,1,1,Pneumonia,test_source
5348,1,1,1,Pneumonia,test_source
5349,1,1,1,Pneumonia,test_source
5350,2,2,2,Normal|Pneumonia,test_source|train_source
5351,1,1,1,Pneumonia,test_source
5352,1,1,1,Pneumonia,test_source
5353,1,1,1,Pneumonia,test_source
5354,1,1,1,Pneumonia,test_source
5355,1,1,1,Pneumonia,test_source
5356,1,1,1,Pneumonia,test_source
5357,1,1,1,Pneumonia,test_source
5358,1,1,1,Pneumonia,test_source
5359,1,1,1,Pneumonia,test_source
5360,1,1,1,Pneumonia,test_source
5361,1,1,1,Pneumonia,test_source
5362,1,1,1,Pneumonia,test_source
5363,1,1,1,Pneumonia,test_source
5364,1,1,1,Pneumonia,test_source
5365,1,1,1,Pneumonia,test_source
5366,1,1,1,Pneumonia,test_source
5367,1,1,1,Pneumonia,test_source
5368,1,1,1,Pneumonia,test_source
5369,1,1,1,Pneumonia,test_source
5370,1,1,1,Pneumonia,test_source
5371,1,1,1,Pneumonia,test_source
5372,1,1,1,Pneumonia,test_source
5373,1,1,1,Pneumonia,test_source
5374,1,1,1,Pneumonia,test_source
5375,1,1,1,Pneumonia,test_source
5376,1,1,1,Pneumonia,test_source
5377,1,1,1,Pneumonia,test_source
5378,1,1,1,Pneumonia,test_source
5379,1,1,1,Pneumonia,test_source
5380,1,1,1,Pneumonia,test_source
5381,1,1,1,Pneumonia,test_source
5382,1,1,1,Pneumonia,test_source
5383,1,1,1,Pneumonia,test_source
5384,1,1,1,Pneumonia,test_source
5385,1,1,1,Pneumonia,test_source
5386,1,1,1,Pneumonia,test_source
5387,1,1,1,Pneumonia,test_source
5388,1,1,1,Pneumonia,test_source
5389,1,1,1,Pneumonia,test_source
5390,1,1,1,Pneumonia,test_source
5391,1,1,1,Pneumonia,test_source
5392,1,1,1,Pneumonia,test_source
5393,1,1,1,Pneumonia,test_source
5394,1,1,1,Pneumonia,test_source
5395,1,1,1,Pneumonia,test_source
5396,1,1,1,Pneumonia,test_source
5397,1,1,1,Pneumonia,test_source
5398,1,1,1,Pneumonia,test_source
5399,1,1,1,Pneumonia,test_source
5400,1,1,1,Pneumonia,test_source
5401,1,1,1,Pneumonia,test_source
5402,1,1,1,Pneumonia,test_source
5403,1,1,1,Pneumonia,test_source
5404,1,1,1,Pneumonia,test_source
5405,1,1,1,Pneumonia,test_source
5406,1,1,1,Pneumonia,test_source
5407,1,1,1,Pneumonia,test_source
5408,1,1,1,Pneumonia,test_source
5409,1,1,1,Pneumonia,test_source
5410,1,1,1,Pneumonia,test_source
5411,1,1,1,Pneumonia,test_source
5412,1,1,1,Pneumonia,test_source
5413,1,1,1,Pneumonia,test_source
5414,1,1,1,Pneumonia,test_source
5415,1,1,1,Pneumonia,test_source
5416,1,1,1,Pneumonia,test_source
5417,1,1,1,Pneumonia,test_source
5418,1,1,1,Pneumonia,test_source
5419,1,1,1,Pneumonia,test_source
5420,1,1,1,Pneumonia,test_source
5421,1,1,1,Pneumonia,test_source
5422,1,1,1,Pneumonia,test_source
5423,1,1,1,Pneumonia,test_source
5424,1,1,1,Pneumonia,test_source
5425,1,1,1,Pneumonia,test_source
5426,1,1,1,Pneumonia,test_source
5427,1,1,1,Pneumonia,test_source
5428,1,1,1,Pneumonia,test_source
5429,1,1,1,Pneumonia,test_source
5430,1,1,1,Pneumonia,test_source
5431,1,1,1,Pneumonia,test_source
5432,1,1,1,Pneumonia,test_source
5433,1,1,1,Pneumonia,test_source
5434,2,1,1,Pneumonia,test_source
5435,1,1,1,Pneumonia,test_source
5436,1,1,1,Pneumonia,test_source
5437,1,1,1,Pneumonia,test_source
5438,1,1,1,Pneumonia,test_source
5439,1,1,1,Pneumonia,test_source
5440,1,1,1,Pneumonia,test_source
5441,1,1,1,Pneumonia,test_source
5442,1,1,1,Pneumonia,test_source
5443,1,1,1,Pneumonia,test_source
5444,1,1,1,Pneumonia,test_source
5445,1,1,1,Pneumonia,test_source
5446,1,1,1,Pneumonia,test_source
5447,1,1,1,Pneumonia,test_source
5448,1,1,1,Pneumonia,test_source
5449,1,1,1,Pneumonia,test_source
5450,1,1,1,Pneumonia,test_source
5451,1,1,1,Pneumonia,test_source
5452,1,1,1,Pneumonia,test_source
5453,1,1,1,Pneumonia,test_source
5454,1,1,1,Pneumonia,test_source
5455,1,1,1,Pneumonia,test_source
5456,1,1,1,Pneumonia,test_source
5457,1,1,1,Pneumonia,test_source
5458,1,1,1,Pneumonia,test_source
5459,1,1,1,Pneumonia,test_source
5460,1,1,1,Pneumonia,test_source
5461,1,1,1,Pneumonia,test_source
5462,1,1,1,Pneumonia,test_source
5463,1,1,1,Pneumonia,test_source
5464,1,1,1,Pneumonia,test_source
5465,1,1,1,Pneumonia,test_source
5466,1,1,1,Pneumonia,test_source
5467,1,1,1,Pneumonia,test_source
5468,1,1,1,Pneumonia,test_source
5469,1,1,1,Pneumonia,test_source
5470,1,1,1,Pneumonia,test_source
5471,1,1,1,Pneumonia,test_source
5472,1,1,1,Pneumonia,test_source
5473,1,1,1,Pneumonia,test_source
5474,1,1,1,Pneumonia,test_source
5475,1,1,1,Pneumonia,test_source
5476,1,1,1,Pneumonia,test_source
5477,1,1,1,Pneumonia,test_source
5478,1,1,1,Pneumonia,test_source
5479,1,1,1,Pneumonia,test_source
5480,1,1,1,Pneumonia,test_source
5481,1,1,1,Pneumonia,test_source
5482,1,1,1,Pneumonia,test_source
5483,1,1,1,Pneumonia,test_source
5484,1,1,1,Pneumonia,test_source
5485,1,1,1,Pneumonia,test_source
5486,1,1,1,Pneumonia,test_source
5487,1,1,1,Pneumonia,test_source
5488,1,1,1,Pneumonia,test_source
5489,1,1,1,Pneumonia,test_source
5490,1,1,1,Pneumonia,test_source
5491,1,1,1,Pneumonia,test_source
5492,1,1,1,Pneumonia,test_source
5493,1,1,1,Pneumonia,test_source
5494,1,1,1,Pneumonia,test_source
5495,1,1,1,Pneumonia,test_source
5496,1,1,1,Pneumonia,test_source
5497,1,1,1,Pneumonia,test_source
5498,1,1,1,Pneumonia,test_source
5499,1,1,1,Pneumonia,test_source
5500,1,1,1,Pneumonia,test_source
5501,1,1,1,Pneumonia,test_source
5502,1,1,1,Pneumonia,test_source
5503,1,1,1,Pneumonia,test_source
5504,1,1,1,Pneumonia,test_source
5505,1,1,1,Pneumonia,test_source
5506,1,1,1,Pneumonia,test_source
5507,1,1,1,Pneumonia,test_source
5508,1,1,1,Pneumonia,test_source
5509,1,1,1,Pneumonia,test_source
5510,1,1,1,Pneumonia,test_source
5511,1,1,1,Pneumonia,test_source
5512,1,1,1,Pneumonia,test_source
5513,1,1,1,Pneumonia,test_source
5514,1,1,1,Pneumonia,test_source
5515,1,1,1,Pneumonia,test_source
5516,1,1,1,Pneumonia,test_source
5517,1,1,1,Pneumonia,test_source
5518,1,1,1,Pneumonia,test_source
5519,1,1,1,Pneumonia,test_source
5520,1,1,1,Pneumonia,test_source
5521,1,1,1,Pneumonia,test_source
5522,1,1,1,Pneumonia,test_source
5523,1,1,1,Pneumonia,test_source
5524,1,1,1,Pneumonia,test_source
5525,2,1,2,Pneumonia,test_source|train_source
5526,1,1,1,Pneumonia,test_source
5527,1,1,1,Pneumonia,test_source
5528,1,1,1,Pneumonia,test_source
5529,1,1,1,Pneumonia,test_source
5530,1,1,1,Pneumonia,test_source
5531,1,1,1,Pneumonia,test_source
5532,1,1,1,Pneumonia,test_source
5533,1,1,1,Pneumonia,test_source
5534,1,1,1,Pneumonia,test_source
5535,1,1,1,Pneumonia,test_source
5536,1,1,1,Pneumonia,test_source
5537,1,1,1,Pneumonia,test_source
5538,1,1,1,Pneumonia,test_source
5539,1,1,1,Pneumonia,test_source
5540,1,1,1,Pneumonia,test_source
5541,1,1,1,Pneumonia,test_source
5542,1,1,1,Pneumonia,test_source
5543,2,2,2,Normal|Pneumonia,test_source|train_source
5544,1,1,1,Pneumonia,test_source
5545,1,1,1,Pneumonia,test_source
5546,1,1,1,Pneumonia,test_source
5547,1,1,1,Pneumonia,test_source
5548,1,1,1,Pneumonia,test_source
5549,1,1,1,Pneumonia,test_source
5550,1,1,1,Pneumonia,test_source
5551,1,1,1,Pneumonia,test_source
5552,1,1,1,Pneumonia,test_source
5553,1,1,1,Pneumonia,test_source
5554,1,1,1,Pneumonia,test_source
5555,1,1,1,Pneumonia,test_source
5556,1,1,1,Pneumonia,test_source
5557,1,1,1,Pneumonia,test_source
5558,1,1,1,Pneumonia,test_source
5559,2,1,1,Pneumonia,test_source
5560,1,1,1,Pneumonia,test_source
5561,1,1,1,Pneumonia,test_source
5562,1,1,1,Pneumonia,test_source
5563,1,1,1,Pneumonia,test_source
5564,1,1,1,Pneumonia,test_source
5565,1,1,1,Pneumonia,test_source
5566,1,1,1,Pneumonia,test_source
5567,1,1,1,Pneumonia,test_source
5568,1,1,1,Pneumonia,test_source
5569,1,1,1,Pneumonia,test_source
5570,1,1,1,Pneumonia,test_source
5571,1,1,1,Pneumonia,test_source
5572,1,1,1,Pneumonia,test_source
5573,1,1,1,Pneumonia,test_source
5574,1,1,1,Pneumonia,test_source
5575,1,1,1,Pneumonia,test_source
5576,1,1,1,Pneumonia,test_source
5577,2,1,2,Pneumonia,test_source|train_source
5578,1,1,1,Pneumonia,test_source
5579,1,1,1,Pneumonia,test_source
5580,1,1,1,Pneumonia,test_source
5581,1,1,1,Pneumonia,test_source
5582,1,1,1,Pneumonia,test_source
5583,1,1,1,Pneumonia,test_source
5584,1,1,1,Pneumonia,test_source
5585,1,1,1,Pneumonia,test_source
5586,1,1,1,Pneumonia,test_source
5587,1,1,1,Pneumonia,test_source
5588,1,1,1,Pneumonia,test_source
5589,1,1,1,Pneumonia,test_source
5590,1,1,1,Pneumonia,test_source
5591,1,1,1,Pneumonia,test_source
